label_id,alert_uid,scenario_id,campaign_id,run_id,agent_name,timestamp,label,event_role,simulation_type,execution_mode,tool,atomic_test_id,caldera_operation_id,caldera_ability_id,mitre_tactic,mitre_technique_id,rule_id,rule_description,confidence,ground_truth_summary,notes
LBL-BG-0146,ALERT-EFABE6FF41B130B0,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:18.901-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92021,Powershell was used to delete files or directories,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0147,ALERT-DDAD4C63C7BF7576,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:20.964-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0148,ALERT-1845D451DA56C07A,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:20.978-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92021,Powershell was used to delete files or directories,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0149,ALERT-10D1088827C9C523,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.584-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,752,Registry Value Entry Added to the System,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0150,ALERT-1C21546A7D66C05A,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.585-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,598,Registry Key Entry Added to the System,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0151,ALERT-3498F28D5BC36038,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.606-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,752,Registry Value Entry Added to the System,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0152,ALERT-D50060796153F10B,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.618-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,752,Registry Value Entry Added to the System,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0153,ALERT-77CDDCD230417EDC,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.633-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,752,Registry Value Entry Added to the System,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0154,ALERT-99411A04E2FA6438,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.648-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,594,Registry Key Integrity Checksum Changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0155,ALERT-1E5E6E1677E86BF0,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.665-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,752,Registry Value Entry Added to the System,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0156,ALERT-93B633BCA1B9BBEE,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.752-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,594,Registry Key Integrity Checksum Changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0157,ALERT-F0BC9E4C57D26210,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.752-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,750,Registry Value Integrity Checksum Changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0158,ALERT-ADEF1F0CA9035EFE,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.762-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,750,Registry Value Integrity Checksum Changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0159,ALERT-B3C87D3DB980FAB1,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.780-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,750,Registry Value Integrity Checksum Changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0160,ALERT-A14D006CC1AB2706,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.821-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,750,Registry Value Integrity Checksum Changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0161,ALERT-3E81C6B265420FA9,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.822-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,750,Registry Value Integrity Checksum Changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0162,ALERT-2387D0B0C8CABF6F,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.837-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,594,Registry Key Integrity Checksum Changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0163,ALERT-0FE4576C26C7DCD2,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:22.660-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0164,ALERT-2A35E03F13F7BDC7,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:22.688-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92021,Powershell was used to delete files or directories,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0165,ALERT-F1B6F331FD6620A6,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:23.615-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,598,Registry Key Entry Added to the System,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0166,ALERT-BFAD7FB0954A8EE4,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:24.544-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0167,ALERT-46711C16B8439D11,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:24.593-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92021,Powershell was used to delete files or directories,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0168,ALERT-05566EB22ACB9FBC,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:25.307-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,598,Registry Key Entry Added to the System,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0169,ALERT-B4917CBF29F9E8E6,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:26.149-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0170,ALERT-202040691C33E222,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:31.359-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92031,Discovery activity executed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0171,ALERT-888B81D3B2A132D0,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:31.406-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92031,Discovery activity executed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0172,ALERT-7FC3D6A6B4DE31C3,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:31.470-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92031,Discovery activity executed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0173,ALERT-E661CC3BD1D9E87B,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:31.501-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92031,Discovery activity executed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0174,ALERT-AA1F4C5343611A80,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:45.857-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,60642,Software protection service scheduled successfully.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0175,ALERT-41AAC27750AC34C5,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:25:50.170-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,60118,Windows Workstation Logon Success,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0176,ALERT-D854699BFA5FBED9,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:25:50.172-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,60118,Windows Workstation Logon Success,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0177,ALERT-958C9053450FB9DA,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:25:50.173-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,67028,Special privileges assigned to new logon.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0178,ALERT-32297A9ABE6E588F,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:25:50.192-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,67023,Non service account logged off.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0179,ALERT-D67B76F768A3B6E7,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:25:50.222-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,67023,Non service account logged off.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0180,ALERT-E3C88676F44FED5F,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:28:13.441-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,60642,Software protection service scheduled successfully.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0181,ALERT-0E7E51F7568F4346,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:28:14.526-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,61640,Sysmon - Suspicious Process - explorer.exe,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0182,ALERT-A5714D8AC21F6555,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:29:19.536-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,61104,Service startup type was changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0183,ALERT-73C134B9ECE9AD23,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:29:49.336-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,60642,Software protection service scheduled successfully.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0184,ALERT-03CAD068260B2061,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:30:40.063-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,60642,Software protection service scheduled successfully.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0185,ALERT-725F5395CFF2BF85,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:31:44.771-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92033,Discovery activity spawned via powershell execution,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0186,ALERT-CEAA65BCFE5C938D,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:31:44.772-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92031,Discovery activity executed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0187,ALERT-F6E6F952F1F184FC,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:31:47.576-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92033,Discovery activity spawned via powershell execution,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0188,ALERT-2C8327A5F09D4195,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:41:30.558-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,60642,Software protection service scheduled successfully.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0189,ALERT-612C0362F5A2ACAA,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:51:57.561-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,61104,Service startup type was changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0190,ALERT-FA0E86EC33323A0D,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:52:49.700-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92052,Windows command prompt started by an abnormal process,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0191,ALERT-EAD87F5C4E6A29BA,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:52:49.875-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92032,Suspicious Windows cmd shell execution,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0192,ALERT-BCBD4006E71B62F3,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:52:50.941-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,60805,The database engine is starting a new instance.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0193,ALERT-5B36C51D524F541F,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:52:54.750-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,61104,Service startup type was changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0194,ALERT-48F1B38F0D328EDD,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:52:56.427-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,61104,Service startup type was changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0195,ALERT-526931E7BBA615B3,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T13:08:18.488-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92004,Powershell process spawned Windows command shell instance,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0196,ALERT-517154A79CDD59FD,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T13:08:18.489-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92032,Suspicious Windows cmd shell execution,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0197,ALERT-D96016242D5AEFA9,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T13:08:24.680-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92004,Powershell process spawned Windows command shell instance,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0198,ALERT-C4018D839CC00F9A,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T13:08:24.681-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92032,Suspicious Windows cmd shell execution,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0199,ALERT-C9ABEAE2E17CDB6A,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T13:08:28.710-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92004,Powershell process spawned Windows command shell instance,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0200,ALERT-BF7B7ECA6E21EBED,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T13:08:31.807-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92004,Powershell process spawned Windows command shell instance,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0201,ALERT-8CCB5DDC27D76481,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T13:08:31.808-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92036,A C:\\Windows\\System32\\net.exe binary was started by a Windows cmd shell,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0202,ALERT-DD3D1C060A8BDE33,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T13:08:35.105-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92004,Powershell process spawned Windows command shell instance,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0203,ALERT-538A517A2D423D0D,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T13:08:35.106-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92036,A C:\\Windows\\System32\\net.exe binary was started by a Windows cmd shell,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0204,ALERT-81A166FC7E006B4B,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T13:08:50.156-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92027,Powershell process spawned powershell instance,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0205,ALERT-5C5DD2962A706280,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T13:08:53.033-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92027,Powershell process spawned powershell instance,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
