label_id,phase2_alert_uid,case_id,run_id,campaign_id,scenario_id,agent_name,label_timestamp,label_timestamp_utc,rule_id,rule_description,label,event_role,execution_mode,tool,mitre_technique_id,confidence,match_status,match_method,candidate_count,primary_phase3_alert_uid,primary_evidence_id,candidate_phase3_alert_uids,candidate_evidence_ids,candidate_raw_line_numbers
LBL-000469,ALERT-2D6B7EF88FEE612D,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:07:20.634-0400,2026-05-15T03:07:20.634000+00:00,100761,SafeAgentSOC run end marker observed,attack_like,supporting,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_76eacdcf963b6b5c4bcf43a005ec3c0f,evidence_e1cd44d227332b56ba6e0f41b7617fab,alert_76eacdcf963b6b5c4bcf43a005ec3c0f,evidence_e1cd44d227332b56ba6e0f41b7617fab,5500
LBL-000470,ALERT-3DCEE0A14C0888F5,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:44.087-0400,2026-05-15T03:08:44.087000+00:00,5402,Successful sudo to ROOT executed.,attack_like,supporting,manual,manual,T1548.003,medium,matched,agent_source_timestamp_rule_description,1,alert_667e8f410365de4e61cd34b765e7abce,evidence_edb7efc538aa005b0b2a66658d64b2d2,alert_667e8f410365de4e61cd34b765e7abce,evidence_edb7efc538aa005b0b2a66658d64b2d2,5501
LBL-000471,ALERT-6B3D2A309DE8E0E1,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:44.088-0400,2026-05-15T03:08:44.088000+00:00,5501,PAM: Login session opened.,attack_like,supporting,manual,manual,T1078,medium,matched,agent_source_timestamp_rule_description,1,alert_7649d14edf7f05dc18f32fca917ba43c,evidence_2605a20383a4f6bc7375576676c99f7c,alert_7649d14edf7f05dc18f32fca917ba43c,evidence_2605a20383a4f6bc7375576676c99f7c,5502
LBL-000472,ALERT-87BD7300C5CA1557,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:44.624-0400,2026-05-15T03:08:44.624000+00:00,5402,Successful sudo to ROOT executed.,attack_like,supporting,manual,manual,T1548.003,medium,matched,agent_source_timestamp_rule_description,1,alert_c756047a511beb92e0fb88059fe03963,evidence_bb7bdd5ca321da5f8bb5f21eb50730b6,alert_c756047a511beb92e0fb88059fe03963,evidence_bb7bdd5ca321da5f8bb5f21eb50730b6,5503
LBL-000473,ALERT-9F970EC8F54BF5DF,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:44.624-0400,2026-05-15T03:08:44.624000+00:00,5501,PAM: Login session opened.,attack_like,supporting,manual,manual,T1078,medium,matched,agent_source_timestamp_rule_description,1,alert_5a6d7a4eb1524412d680575cb3a4b032,evidence_94cb209269ce4671f2dd365d47f45641,alert_5a6d7a4eb1524412d680575cb3a4b032,evidence_94cb209269ce4671f2dd365d47f45641,5504
LBL-000474,ALERT-38A2D2BCA8901407,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:48.624-0400,2026-05-15T03:08:48.624000+00:00,5502,PAM: Login session closed.,attack_like,supporting,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_6cf496094301ef2a02e5b535c9752b3f,evidence_a5c2e50bda777d54715b0f24b2f2374c,alert_6cf496094301ef2a02e5b535c9752b3f,evidence_a5c2e50bda777d54715b0f24b2f2374c,5505
LBL-000475,ALERT-07D5347C4B298CF4,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:48.624-0400,2026-05-15T03:08:48.624000+00:00,5402,Successful sudo to ROOT executed.,attack_like,supporting,manual,manual,T1548.003,medium,matched,agent_source_timestamp_rule_description,1,alert_c65799a69a3ff5e4098ace5cdc555faa,evidence_5747e8bfd66f9165b8c876e13b193b1d,alert_c65799a69a3ff5e4098ace5cdc555faa,evidence_5747e8bfd66f9165b8c876e13b193b1d,5506
LBL-000476,ALERT-CD34770696D94AC8,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:48.627-0400,2026-05-15T03:08:48.627000+00:00,5501,PAM: Login session opened.,attack_like,supporting,manual,manual,T1078,medium,matched,agent_source_timestamp_rule_description,1,alert_4792e48d30bd28dac76927b01cbfbe76,evidence_afe39fc3f8d98ec84f4694b51d3f3417,alert_4792e48d30bd28dac76927b01cbfbe76,evidence_afe39fc3f8d98ec84f4694b51d3f3417,5507
LBL-000477,ALERT-8EE141AE7B87EFBB,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:48.629-0400,2026-05-15T03:08:48.629000+00:00,5502,PAM: Login session closed.,attack_like,supporting,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_740096a4ec6446ee0c524046963bb879,evidence_3c412b80e243a056e5e233450921ef98,alert_740096a4ec6446ee0c524046963bb879,evidence_3c412b80e243a056e5e233450921ef98,5508
LBL-000478,ALERT-EC29C541248C8E23,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:48.631-0400,2026-05-15T03:08:48.631000+00:00,5402,Successful sudo to ROOT executed.,attack_like,supporting,manual,manual,T1548.003,medium,matched,agent_source_timestamp_rule_description,1,alert_66b80889426aaf0f88a2728050be5e88,evidence_bd28a2520e0e4614ad36590de39ae918,alert_66b80889426aaf0f88a2728050be5e88,evidence_bd28a2520e0e4614ad36590de39ae918,5509
LBL-000479,ALERT-1FB22520B58CF686,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:48.633-0400,2026-05-15T03:08:48.633000+00:00,5501,PAM: Login session opened.,attack_like,supporting,manual,manual,T1078,medium,matched,agent_source_timestamp_rule_description,1,alert_d819567175f956f41e1d103955b238c3,evidence_94142c50f616e001abc074b0735a635a,alert_d819567175f956f41e1d103955b238c3,evidence_94142c50f616e001abc074b0735a635a,5510
LBL-000480,ALERT-A49CA0A04A40629D,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:50.637-0400,2026-05-15T03:08:50.637000+00:00,2901,New dpkg (Debian Package) requested to install.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_39a552c5ccfe405a7107bc84c48e24c2,evidence_b63fff9bf0059f1f31d5412954de332e,alert_39a552c5ccfe405a7107bc84c48e24c2,evidence_b63fff9bf0059f1f31d5412954de332e,5511
LBL-000481,ALERT-3600B682314B057F,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:50.647-0400,2026-05-15T03:08:50.647000+00:00,2904,Dpkg (Debian Package) half configured.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_7440b7da7a13f107bf8b9a4293763d57,evidence_5e602104ba41da4bf635e101a7c1dfb5,alert_7440b7da7a13f107bf8b9a4293763d57,evidence_5e602104ba41da4bf635e101a7c1dfb5,5512
LBL-000482,ALERT-523320B258A6D028,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:50.662-0400,2026-05-15T03:08:50.662000+00:00,2904,Dpkg (Debian Package) half configured.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_1adac03ade0e0dd08021ab164c588869,evidence_a15fbc36a1c87e49d3f1ba7f24772639,alert_1adac03ade0e0dd08021ab164c588869,evidence_a15fbc36a1c87e49d3f1ba7f24772639,5513
LBL-000483,ALERT-E3A847D40D2B30FD,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:50.686-0400,2026-05-15T03:08:50.686000+00:00,2904,Dpkg (Debian Package) half configured.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_f33f0f4e4c0fb073b72931dd500ba3ce,evidence_52dadcbea48e7562384b53471ff6a012,alert_f33f0f4e4c0fb073b72931dd500ba3ce,evidence_52dadcbea48e7562384b53471ff6a012,5514
LBL-000484,ALERT-A2E7932E553EDDB0,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.102-0400,2026-05-15T03:08:52.102000+00:00,2904,Dpkg (Debian Package) half configured.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_32e3f5cf411267dffcde638f69d5bb99,evidence_a604bc677630fe0d1330e9fe458a16a4,alert_32e3f5cf411267dffcde638f69d5bb99,evidence_a604bc677630fe0d1330e9fe458a16a4,5515
LBL-000485,ALERT-2AA7D03963502546,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.104-0400,2026-05-15T03:08:52.104000+00:00,2902,New dpkg (Debian Package) installed.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_1e750423b9f4c9585a7be686229aabd6,evidence_7f8ae89f078f48bc8de568b09d5ce2b4,alert_1e750423b9f4c9585a7be686229aabd6,evidence_7f8ae89f078f48bc8de568b09d5ce2b4,5516
LBL-000486,ALERT-F6CB678A4883D47F,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.111-0400,2026-05-15T03:08:52.111000+00:00,2904,Dpkg (Debian Package) half configured.,attack_like,duplicate,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_921d2c5aebf4478e7d2d6c376c9e0ac6,evidence_a44daed1adb11af1604aa0085e8feca1,alert_921d2c5aebf4478e7d2d6c376c9e0ac6,evidence_a44daed1adb11af1604aa0085e8feca1,5517
LBL-000487,ALERT-04DC53E0EF0133D6,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.113-0400,2026-05-15T03:08:52.113000+00:00,2902,New dpkg (Debian Package) installed.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_7e8f42f180ab2e62b1c9b69ce738dd0e,evidence_7053f51e5708034dd242cce98283402c,alert_7e8f42f180ab2e62b1c9b69ce738dd0e,evidence_7053f51e5708034dd242cce98283402c,5518
LBL-000488,ALERT-98E7C0AA2868892C,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.121-0400,2026-05-15T03:08:52.121000+00:00,2904,Dpkg (Debian Package) half configured.,attack_like,duplicate,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_4ff488fa84189c10721a381d89daba75,evidence_d2d6875193d691f85af920b1243e2c3e,alert_4ff488fa84189c10721a381d89daba75,evidence_d2d6875193d691f85af920b1243e2c3e,5519
LBL-000489,ALERT-7E1418296881EB6E,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.124-0400,2026-05-15T03:08:52.124000+00:00,2902,New dpkg (Debian Package) installed.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_7eff9972dc0aeec84a00e1956cfba39e,evidence_992779c4ced2b35ceae9d1d1b3ed44ec,alert_7eff9972dc0aeec84a00e1956cfba39e,evidence_992779c4ced2b35ceae9d1d1b3ed44ec,5520
LBL-000490,ALERT-1C5817F35197392D,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.131-0400,2026-05-15T03:08:52.131000+00:00,2904,Dpkg (Debian Package) half configured.,attack_like,duplicate,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_3c8506386aadcc772d345710f73d1637,evidence_748780887f0f23a36db4fb1183ed59cf,alert_3c8506386aadcc772d345710f73d1637,evidence_748780887f0f23a36db4fb1183ed59cf,5521
LBL-000491,ALERT-2E4019D77DE65A69,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.140-0400,2026-05-15T03:08:52.140000+00:00,2904,Dpkg (Debian Package) half configured.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_d49fede20448248f1016882e7d98caef,evidence_0073a22a59b934dc65f2f99dec9a1954,alert_d49fede20448248f1016882e7d98caef,evidence_0073a22a59b934dc65f2f99dec9a1954,5522
LBL-000492,ALERT-18C884183D8BC0F7,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.143-0400,2026-05-15T03:08:52.143000+00:00,2902,New dpkg (Debian Package) installed.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_efd5cc46cfb0df3d0d4d21254a0e5604,evidence_3b827ab5575f6e917ac562688e80d99f,alert_efd5cc46cfb0df3d0d4d21254a0e5604,evidence_3b827ab5575f6e917ac562688e80d99f,5523
LBL-000493,ALERT-094C570D451EC4F3,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.145-0400,2026-05-15T03:08:52.145000+00:00,2902,New dpkg (Debian Package) installed.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_52c92e0c382f2873a5912b3c08242a40,evidence_663caea4eb85ae7a7a27e7a9a0eae675,alert_52c92e0c382f2873a5912b3c08242a40,evidence_663caea4eb85ae7a7a27e7a9a0eae675,5524
LBL-000494,ALERT-31BDA23264661A4D,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.150-0400,2026-05-15T03:08:52.150000+00:00,2904,Dpkg (Debian Package) half configured.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_a2e28053f59ab885cd340eda54617375,evidence_e5e590bcdb39c3940ddcd932d4121c7f,alert_a2e28053f59ab885cd340eda54617375,evidence_e5e590bcdb39c3940ddcd932d4121c7f,5525
LBL-000495,ALERT-D89C07029BDDD81F,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.152-0400,2026-05-15T03:08:52.152000+00:00,2902,New dpkg (Debian Package) installed.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_282799cd7532ae4728a17d264bcd5c3b,evidence_b08b9ce5b18e44b0becabf48b942accc,alert_282799cd7532ae4728a17d264bcd5c3b,evidence_b08b9ce5b18e44b0becabf48b942accc,5526
LBL-000496,ALERT-A67188B95FA32BA2,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.157-0400,2026-05-15T03:08:52.157000+00:00,2904,Dpkg (Debian Package) half configured.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_b220bb338b540efd23e3a3a870db16b7,evidence_30b86b57989351d0042e9ee70ec25303,alert_b220bb338b540efd23e3a3a870db16b7,evidence_30b86b57989351d0042e9ee70ec25303,5527
LBL-000497,ALERT-C0E4496A9B390EDA,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.161-0400,2026-05-15T03:08:52.161000+00:00,2902,New dpkg (Debian Package) installed.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_453510a3b49b14ab553728d11c64ebae,evidence_89966507efd1e7e564eb3d74f1e61c43,alert_453510a3b49b14ab553728d11c64ebae,evidence_89966507efd1e7e564eb3d74f1e61c43,5528
LBL-000498,ALERT-73C2FAA9095F9A5E,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.166-0400,2026-05-15T03:08:52.166000+00:00,2904,Dpkg (Debian Package) half configured.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_c5b7d4969741fb3ae56048f76e0b151c,evidence_1745243eb64266f9069bf4a26f5266ba,alert_c5b7d4969741fb3ae56048f76e0b151c,evidence_1745243eb64266f9069bf4a26f5266ba,5529
LBL-000499,ALERT-DE018F5BE4C32D2C,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.169-0400,2026-05-15T03:08:52.169000+00:00,2902,New dpkg (Debian Package) installed.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_9e847e6d205d023df0f65b6d1d01dbd5,evidence_e922ce2af2ba17ec572774fc712dfd39,alert_9e847e6d205d023df0f65b6d1d01dbd5,evidence_e922ce2af2ba17ec572774fc712dfd39,5530
LBL-000500,ALERT-6CD6EADFDC1E87C0,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.173-0400,2026-05-15T03:08:52.173000+00:00,2904,Dpkg (Debian Package) half configured.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_400694254d99a7a7c3858a578e39ee84,evidence_8876f489933b9b7365bb42561f753f5a,alert_400694254d99a7a7c3858a578e39ee84,evidence_8876f489933b9b7365bb42561f753f5a,5531
LBL-000501,ALERT-726D9F38918917BA,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.176-0400,2026-05-15T03:08:52.176000+00:00,2902,New dpkg (Debian Package) installed.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_5ca84b46c28aad42c2f8c01ecb6fad40,evidence_d51c51b9d06355262c9b2030c32bb677,alert_5ca84b46c28aad42c2f8c01ecb6fad40,evidence_d51c51b9d06355262c9b2030c32bb677,5532
LBL-000502,ALERT-CEBC82E56783C27A,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.180-0400,2026-05-15T03:08:52.180000+00:00,2904,Dpkg (Debian Package) half configured.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_2529883801ad9597cf7adf3b7c622d27,evidence_47e012cb562c4336ae9d9a4746945d56,alert_2529883801ad9597cf7adf3b7c622d27,evidence_47e012cb562c4336ae9d9a4746945d56,5533
LBL-000503,ALERT-5DA720038620613A,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.184-0400,2026-05-15T03:08:52.184000+00:00,2902,New dpkg (Debian Package) installed.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_0428e8a17b82652443d7af06a3503836,evidence_a52eb11be801527bb6b4bc101510d794,alert_0428e8a17b82652443d7af06a3503836,evidence_a52eb11be801527bb6b4bc101510d794,5534
LBL-000504,ALERT-E1B7BECC5AEA3472,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.191-0400,2026-05-15T03:08:52.191000+00:00,2904,Dpkg (Debian Package) half configured.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_8c008aeab06d75db6902cabcc767937f,evidence_49f948e1223515125a5f471c5928e5db,alert_8c008aeab06d75db6902cabcc767937f,evidence_49f948e1223515125a5f471c5928e5db,5535
LBL-000505,ALERT-698E51C9E94EAD66,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:52.195-0400,2026-05-15T03:08:52.195000+00:00,2902,New dpkg (Debian Package) installed.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_61038e614c9d985d28d90e9700f3d7bd,evidence_d4ed62acc509b34e167ddcb51abdfc90,alert_61038e614c9d985d28d90e9700f3d7bd,evidence_d4ed62acc509b34e167ddcb51abdfc90,5536
LBL-000506,ALERT-C403B8E1143725A8,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:54.092-0400,2026-05-15T03:08:54.092000+00:00,5502,PAM: Login session closed.,attack_like,supporting,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_60d0cf3fe9eeb171edacb5aa63e7a6db,evidence_88c78fd6b01590b8a196dc669207d0be,alert_60d0cf3fe9eeb171edacb5aa63e7a6db,evidence_88c78fd6b01590b8a196dc669207d0be,5537
LBL-000507,ALERT-75208DC6340F74AD,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:54.630-0400,2026-05-15T03:08:54.630000+00:00,5502,PAM: Login session closed.,attack_like,supporting,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_04cd22e37c05eb55a6e5345726493c40,evidence_71ace9d19df7bf0cb64988da312fbd8c,alert_04cd22e37c05eb55a6e5345726493c40,evidence_71ace9d19df7bf0cb64988da312fbd8c,5538
LBL-000508,ALERT-E17FF0DD5917AA9A,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:56.094-0400,2026-05-15T03:08:56.094000+00:00,2901,New dpkg (Debian Package) requested to install.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_a3dd1b6e15f11c1221dddeb35ac5e69f,evidence_68fc73e95971ab6c6d60a572d6b7487c,alert_a3dd1b6e15f11c1221dddeb35ac5e69f,evidence_68fc73e95971ab6c6d60a572d6b7487c,5539
LBL-000509,ALERT-B56F4CE694AF8520,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:56.104-0400,2026-05-15T03:08:56.104000+00:00,2904,Dpkg (Debian Package) half configured.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_337b68d5794fd972278f2551f2a79bd3,evidence_8c7d76988c17824ac2c369ca3452550e,alert_337b68d5794fd972278f2551f2a79bd3,evidence_8c7d76988c17824ac2c369ca3452550e,5540
LBL-000510,ALERT-4FBEDCF4F54C6CBF,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:56.106-0400,2026-05-15T03:08:56.106000+00:00,2902,New dpkg (Debian Package) installed.,unrelated_background,unrelated,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_bd5b3a28ba28efec5d328b1374da3408,evidence_66f2417955dfc986c91ba29d2932097c,alert_bd5b3a28ba28efec5d328b1374da3408,evidence_66f2417955dfc986c91ba29d2932097c,5541
LBL-000511,ALERT-134134DE5783FFDE,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:56.109-0400,2026-05-15T03:08:56.109000+00:00,5402,Successful sudo to ROOT executed.,attack_like,supporting,manual,manual,T1548.003,medium,matched,agent_source_timestamp_rule_description,1,alert_41c57504d3cbb5676d777e49842fffaf,evidence_2fa89ed9ccf38b896e78fab4e244f8fa,alert_41c57504d3cbb5676d777e49842fffaf,evidence_2fa89ed9ccf38b896e78fab4e244f8fa,5542
LBL-000512,ALERT-E06560E089BA9EDC,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:56.112-0400,2026-05-15T03:08:56.112000+00:00,5501,PAM: Login session opened.,attack_like,supporting,manual,manual,T1078,medium,matched,agent_source_timestamp_rule_description,1,alert_5fd7c512162bda3686cdac3a047ea74c,evidence_3f44a709534b4712e81de9cc2ccb852e,alert_5fd7c512162bda3686cdac3a047ea74c,evidence_3f44a709534b4712e81de9cc2ccb852e,5543
LBL-000513,ALERT-1061D4794885C646,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:56.115-0400,2026-05-15T03:08:56.115000+00:00,5502,PAM: Login session closed.,attack_like,supporting,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_9aafb735a13e8984de7d4f45ef31aa6d,evidence_60cd73e0de03944ad5c5a480f80dd767,alert_9aafb735a13e8984de7d4f45ef31aa6d,evidence_60cd73e0de03944ad5c5a480f80dd767,5544
LBL-000514,ALERT-1698394C55E19CDD,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:56.116-0400,2026-05-15T03:08:56.116000+00:00,5402,Successful sudo to ROOT executed.,attack_like,supporting,manual,manual,T1548.003,medium,matched,agent_source_timestamp_rule_description,1,alert_8c2f4d79fe15eaa88061dd383032aa49,evidence_9e7eb67681709fa1ea28f9413491f9e9,alert_8c2f4d79fe15eaa88061dd383032aa49,evidence_9e7eb67681709fa1ea28f9413491f9e9,5545
LBL-000515,ALERT-82900B2DCD06C6AA,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:56.119-0400,2026-05-15T03:08:56.119000+00:00,5501,PAM: Login session opened.,attack_like,supporting,manual,manual,T1078,medium,matched,agent_source_timestamp_rule_description,1,alert_f2fb6d4412af5c7f44ad5825565479a0,evidence_146659eb98ac77ad8fda0208854b0435,alert_f2fb6d4412af5c7f44ad5825565479a0,evidence_146659eb98ac77ad8fda0208854b0435,5546
LBL-000516,ALERT-92668E6AF0B729D9,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:56.720-0400,2026-05-15T03:08:56.720000+00:00,5402,Successful sudo to ROOT executed.,attack_like,supporting,manual,manual,T1548.003,medium,matched,agent_source_timestamp_rule_description,1,alert_17bde34f293486f3fe8f62a533c88451,evidence_1e75dc2f23d921616177207667a75955,alert_17bde34f293486f3fe8f62a533c88451,evidence_1e75dc2f23d921616177207667a75955,5547
LBL-000517,ALERT-89E6C61D5F9FE8EF,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:56.722-0400,2026-05-15T03:08:56.722000+00:00,5501,PAM: Login session opened.,attack_like,supporting,manual,manual,T1078,medium,matched,agent_source_timestamp_rule_description,1,alert_739f0b8a1b544fc520769f7ebd32b146,evidence_4e5b4f052b2f53ed431393d412b7a583,alert_739f0b8a1b544fc520769f7ebd32b146,evidence_4e5b4f052b2f53ed431393d412b7a583,5548
LBL-000518,ALERT-B23EB218D6AFC86B,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:56.726-0400,2026-05-15T03:08:56.726000+00:00,5502,PAM: Login session closed.,attack_like,supporting,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_c844f7636f3c2d6b92d0e1b7bf17815b,evidence_32948adb61df204cf5635ba1bda62c4b,alert_c844f7636f3c2d6b92d0e1b7bf17815b,evidence_32948adb61df204cf5635ba1bda62c4b,5549
LBL-000519,ALERT-40352E6DCA1524B3,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:56.729-0400,2026-05-15T03:08:56.729000+00:00,5402,Successful sudo to ROOT executed.,attack_like,supporting,manual,manual,T1548.003,medium,matched,agent_source_timestamp_rule_description,1,alert_1215595973a22f09152f2ee0077698bd,evidence_87ad40345b8245c7f7cb7eec6130cd08,alert_1215595973a22f09152f2ee0077698bd,evidence_87ad40345b8245c7f7cb7eec6130cd08,5550
LBL-000520,ALERT-2274C6B30F064BB0,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:08:56.732-0400,2026-05-15T03:08:56.732000+00:00,5501,PAM: Login session opened.,attack_like,supporting,manual,manual,T1078,medium,matched,agent_source_timestamp_rule_description,1,alert_6371a2d48b0a01deb158f1095deec5a9,evidence_4d1d758300a4eaa0a51a107528e4f74f,alert_6371a2d48b0a01deb158f1095deec5a9,evidence_4d1d758300a4eaa0a51a107528e4f74f,5551
LBL-000521,ALERT-EF6D21DC16A2FCFC,CASE-048,S10-MAN-R002,,S10,safesoc-lnx-01,2026-05-14T23:09:02.097-0400,2026-05-15T03:09:02.097000+00:00,5502,PAM: Login session closed.,attack_like,supporting,manual,manual,T1053.003,medium,matched,agent_source_timestamp_rule_description,1,alert_c8a7d6c9cac5bb0c66f5ac55773f4e11,evidence_7a2d3341c294e5c4822f0357af59b07e,alert_c8a7d6c9cac5bb0c66f5ac55773f4e11,evidence_7a2d3341c294e5c4822f0357af59b07e,5552
